"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-09-20","7.16",,"0.00","0.0","0.0","68","76","60","  130","  170","15.0","19.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-09-21","8.72",,"0.03","0.0","0.0","68","77","58","  100","  100","15.0","19.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-09-22","12.75",,"0.00","0.0","0.0","74","80","71","  140","  160","18.1","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-09-23","17.22",,"0.66","0.0","0.0","76","81","64","  130","  130","28.0","36.0","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-09-24","9.17",,"0.45","0.0","0.0","67","74","58","  320","  320","17.0","19.9","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-09-25","4.92",,"0.00","0.0","0.0","67","76","57","  260","  260","14.1","16.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-09-26","14.09",,"0.00","0.0","0.0","68","74","62","  300","  290","23.0","30.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-09-27","14.09",,"0.00","0.0","0.0","69","80","61","  200","  200","21.9","27.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-09-28","10.96",,"0.09","0.0","0.0","69","76","62","  250","  260","19.9","23.9",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-09-29","10.51",,"0.00","0.0","0.0","64","72","54","  350","  350","21.9","25.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-09-30","9.17",,"0.00","0.0","0.0","62","67","54","  330","  320","18.1","25.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-01","8.28",,"0.00","0.0","0.0","60","70","50","  280","  290","15.0","18.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-02","10.74",,"0.00","0.0","0.0","64","75","54","  230","  230","19.9","23.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-03","8.05",,"0.00","0.0","0.0","67","77","59","  210","  230","14.1","16.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-04","7.83",,"0.02","0.0","0.0","69","73","62","   60","   60","16.1","19.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-05","7.61",,"0.00","0.0","0.0","63","66","60","   30","   40","16.1","19.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-06","5.82",,"0.00","0.0","0.0","65","72","60","  200","  170","8.9","12.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-07","5.82",,"0.00","0.0","0.0","67","75","59","  190","  190","14.1","15.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-08","6.04",,"0.00","0.0","0.0","67","77","60","  200","  110","13.0","16.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-09","14.54",,"0.00","0.0","0.0","65","72","58","   60","  100","21.9","28.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-10","13.87",,"0.10","0.0","0.0","65","69","62","   60","   60","21.0","25.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-11","13.20",,"0.00","0.0","0.0","66","75","60","   30","   40","23.0","29.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-12","5.59",,"0.00","0.0","0.0","65","72","59","   80","   90","12.1","16.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-13","5.37",,"0.00","0.0","0.0","64","69","58","  220","  220","10.1","13.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-14","7.61",,"0.00","0.0","0.0","70","80","62","  360","  340","17.0","23.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-15","6.49",,"0.00","0.0","0.0","69","77","61","  180","  160","14.1","17.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-16","17.00",,"0.16","0.0","0.0","70","75","59","  200","  200","30.0","38.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-17","15.21",,"0.00","0.0","0.0","60","65","53","  310","  310","25.1","30.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-18","17.00",,"0.00","0.0","0.0","55","64","50","  310","  320","29.1","35.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-19","14.54",,"0.00","0.0","0.0","56","68","48","  260","  270","25.1","32.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-20","12.53",,"0.00","0.0","0.0","65","79","58","  300","  270","21.0","25.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-21","11.41",,"0.00","0.0","0.0","65","73","57","  190","  200","21.0","25.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-22","11.41",,"0.00","0.0","0.0","65","71","58","  330","  280","17.0","23.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-23","9.17",,"0.14","0.0","0.0","57","62","50","  320","   10","14.1","17.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-24","7.38",,"0.01","0.0","0.0","54","62","47","  190","  240","13.0","16.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-25","11.41",,"0.02","0.0","0.0","65","73","61","  170","  170","18.1","23.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-26","13.65",,"3.24","0.0","0.0","63","66","56","   20","   10","25.9","35.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-27","18.34",,"0.15","0.0","0.0","58","61","53","  350","  330","33.1","40.9","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-28","7.61",,"0.00","0.0","0.0","54","58","48","  360","  350","15.0","19.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-29","18.79",,"0.38","0.0","0.0","53","59","47","   80","   90","36.9","47.0","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-30","11.18",,"0.03","0.0","0.0","59","66","56","   80","   70","30.0","38.9","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-10-31","12.97",,"0.11","0.0","0.0","60","66","56","  260","  280","21.9","27.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-01","12.30",,"0.00","0.0","0.0","58","62","50","  290","  310","23.0","29.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-02","8.50",,"0.01","0.0","0.0","52","56","44","  240","  240","19.9","23.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-03","9.84",,"0.00","0.0","0.0","47","56","40","  330","  320","19.9","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-04","6.49",,"0.00","0.0","0.0","45","53","38","  360","  340","12.1","14.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-05","8.28",,"0.00","0.0","0.0","46","53","37","   20","  350","18.1","25.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-06","5.37",,"0.00","0.0","0.0","45","55","36","  130","   30","10.1","13.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-07","6.04",,"0.00","0.0","0.0","45","55","37","  350","  360","14.1","19.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-08","7.83",,"0.00","0.0","0.0","53","66","43","   20","   10","18.1","21.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-09","5.37",,"0.00","0.0","0.0","55","69","43","  230","  230","14.1","15.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-10","9.17",,"0.00","0.0","0.0","58","67","46","  330","  320","25.1","30.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-11","10.29",,"0.00","0.0","0.0","51","62","38","  120","  130","25.1","35.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-12","15.43",,"0.21","0.0","0.0","62","66","50","  180","  160","31.1","40.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-13","13.87",,"0.14","0.0","0.0","52","64","39","  270","  270","40.0","51.0","    1",,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-14","13.42",,"0.02","0.0","0.0","43","48","39","  220","  230","25.1","30.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-15","15.43",,"0.00","0.0","0.0","44","50","39","  270","  260","31.1","42.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-16","12.53",,"0.00","0.0","0.0","43","50","37","  280","  290","23.0","31.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-17","8.05",,"0.00","0.0","0.0","46","57","33","  160","  170","19.9","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-18","12.30",,"0.06","0.0","0.0","56","64","48","  300","  310","30.0","38.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-19","17.45",,"0.06","0.0","0.0","48","50","39","  330","  320","31.1","36.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-20","7.83",,"0.00","0.0","0.0","41","48","33","  330","  230","19.9","21.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-21","8.72",,"0.00","0.0","0.0","48","56","43","  200","  200","17.0","21.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-22","15.21",,"0.04","0.0","0.0","51","55","36","  330","  340","25.9","33.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-23","18.12",,"0.00","0.0","0.0","38","44","32","  310","  310","30.0","36.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-24","12.30",,"0.00","0.0","0.0","37","46","30","  320","  320","23.9","29.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-25","8.72",,"0.00","0.0","0.0","44","54","33","  230","  240","14.1","17.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-26","16.55",,"0.13","0.0","0.0","46","49","37","  300","  310","33.1","44.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-27","18.34",,"0.00","0.0","0.0","38","41","35","  290","  290","31.1","38.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-28","5.14",,"0.00","0.0","0.0","36","42","33","  260","  250","15.0","19.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-29","13.42",,"0.00","0.0","0.0","40","45","33","  320","  320","25.1","29.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-11-30","9.84",,"0.00","0.0","0.0","36","43","30","  250","  240","19.9","25.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-01","9.17",,"0.00","0.0","0.0","44","50","40","  270","  270","17.0","21.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-02","13.87",,"0.03","0.0","0.0","50","56","45","  320","  310","38.9","51.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-03","17.67",,"0.00","0.0","0.0","48","49","37","  310","  280","30.0","40.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-04","6.71",,"0.00","0.0","0.0","41","47","36","  260","  240","13.0","16.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-05","7.83",,"0.00","0.0","0.0","43","51","36","  340","  110","18.1","23.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-06","17.45",,"0.54","0.0","0.0","52","58","45","  280","  290","42.9","55.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-07","10.96",,"0.00","0.0","0.0","44","45","37","  320","  320","32.0","40.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-08","7.16",,"0.07","0.0","0.0","39","42","34","  310","  310","19.9","23.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-09","10.51",,"0.00","0.0","0.0","36","40","31","  320","  300","25.1","32.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-10","6.71",,"0.00","0.0","0.0","43","50","38","  220","  210","16.1","18.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-11","16.33",,"0.16","0.0","0.0","49","59","44","  240","  190","30.0","36.0","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-12","16.11",,"0.00","0.0","0.0","49","57","41","  310","  280","32.0","40.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-13","15.21",,"0.00","0.0","0.0","45","52","40","  250","  250","23.0","27.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-14","8.95",,"0.00","0.0","0.0","47","54","38","  330","  340","16.1","25.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-15","9.17",,"0.00","0.0","0.0","44","54","33","  180","  190","21.9","28.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-16","10.96",,"0.00","0.0","0.0","54","61","50","  190","  180","19.9","25.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-17","10.96",,"0.00","0.0","0.0","55","61","48","  330","  330","19.9","23.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-18","7.16",,"0.06","0.0","0.0","45","49","39","   40","   30","15.0","19.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-19","16.55",,"0.02","0.0","0.0","42","47","29","  330","  320","25.9","33.1","    1",,,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-20","10.29",,"0.00","0.0","0.0","30","36","24","  240","  220","21.0","25.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-21","7.16",,"0.00","0.0","0.0","36","43","31","  220","  230","17.0","21.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-22","16.11",,"0.11","0.0","0.0","42","49","34","  320","  300","32.0","38.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-23","11.86",,"0.00","0.0","0.0","34","38","30","  300","  310","25.1","33.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-24","6.71",,"0.01","0.2","0.0","34","41","30","  360","  360","14.1","16.1","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-25","6.04",,"0.16","0.0","0.0","40","53","33","  300","  310","15.0","19.9","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-26","19.24",,"0.00","0.0","0.0","48","53","39","  330","  320","31.1","38.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-27","7.16",,"0.03","0.0","0.0","37","39","32","  330","  330","18.1","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-28","7.16",,"0.06","0.0","0.0","41","47","37","  300","  300","15.0","19.9","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-29","6.49",,"0.35","0.0","0.0","43","45","41","   80","   80","13.0","15.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-30","5.59",,"0.09","0.0","0.0","45","50","43","  360","  360","12.1","13.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-12-31","6.93",,"0.01","0.0","0.0","48","52","46","  190","  210","14.1","16.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-01","6.26",,"1.22","0.0","0.0","50","53","48","  190","  200","15.0","18.1","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-02","10.74",,"0.03","0.0","0.0","53","59","38","  330","  320","23.9","30.0","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-03","18.12",,"0.00","0.0","0.0","34","39","22","  350","  360","30.0","36.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-04","10.29",,"0.00","0.0","0.0","25","33","19","  330","  330","21.9","25.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-05","10.29",,"0.29","0.0","0.0","36","46","30","  250","  230","16.1","19.9","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-06","11.18",,"0.00","0.0","0.0","39","41","34","  270","  270","23.0","29.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-07","18.12",,"0.31","6.2","5.9","32","35","25","  290","  290","30.0","38.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-08","13.20",,"0.00","0.0","5.1","25","31","21","  320","  310","29.1","36.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-09","15.21",,"0.12","0.0","3.1","34","41","29","  210","  210","25.1","30.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-10","18.12",,"0.00","0.0","0.0","34","41","25","  320","  320","29.1","35.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-11","14.54",,"0.00","0.0","0.0","21","25","14","  320","  330","30.0","38.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-12","13.20",,"0.00","0.0","0.0","28","41","15","  220","  220","25.9","32.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-13","4.03",,"0.00","0.0","0.0","38","49","28","  360","  350","10.1","12.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-14","19.91",,"0.00","0.0","0.0","40","45","21","  340","  360","36.9","48.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-15","18.12",,"0.00","0.0","0.0","19","21","11","  330","  320","29.1","35.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-16","12.30",,"0.53","0.1","0.0","18","42","9","   80","   90","32.0","40.9","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-17","25.50",,"0.92","0.0","0.0","40","46","35","   70","   70","42.9","55.9","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-18","18.34",,"0.00","0.0","0.0","35","39","24","  300","  290","32.0","42.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-19","12.53",,"0.00","0.0","0.0","35","50","22","  210","  210","28.0","33.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-20","13.87",,"0.25","0.1","0.0","39","45","21","  360","  350","25.1","30.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-21","16.11",,"0.00","0.0","0.0","21","24","14","  360","  360","25.9","31.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-22","10.29",,"0.00","0.0","0.0","22","32","14","   20","   20","18.1","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-23","10.07",,"0.00","0.1","0.0","29","37","24","  230","  230","17.0","23.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-24","8.28",,"0.00","0.1","0.0","31","38","28","  190","  200","19.9","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-25","11.18",,"0.00","0.0","0.0","38","44","29","  200","  200","21.0","25.1",,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-26","14.09",,"0.00","0.0","0.0","27","29","18","  330","  310","25.1","30.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-27","9.17",,"0.00","0.0","0.0","22","32","13","  200","  220","17.0","19.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-28","7.61",,"0.12","1.9","0.0","31","35","29","   20","   20","21.0","25.9","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-29","25.50",,"0.58","9.3","5.1","23","29","12","  330","  320","36.9","46.1","    1","    1",,,,,"    1","    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-30","13.87",,"0.00","0.0","9.8","17","25","12","  310","  320","30.0","36.0",,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-31","4.47",,"0.00","0.0","9.1","24","32","16","  360","  360","8.9","12.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-01","6.93",,"0.00","0.0","7.9","27","38","18","   40","   40","15.0","17.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-02","5.14",,"0.00","0.0","7.1","35","45","28","  110","  110","12.1","14.1","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-03","6.26",,"0.33","0.0","2.0","40","46","37","  180","  180","18.1","23.9","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-04","16.33",,"0.56","0.1","0.0","42","49","27","  340","  190","25.9","32.0","    1",,,,,"    1",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-05","18.34",,"0.00","0.0","0.0","27","30","19","  320","  330","30.0","36.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-06","7.38",,"0.00","0.0","0.0","22","31","15","  340","  340","14.1","16.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-07","7.83",,"0.28","0.0","0.0","33","39","30","  360","  350","15.0","17.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-08","14.32",,"0.12","0.0","0.0","39","48","32","  310","  310","25.1","32.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-09","7.83",,"0.00","0.0","0.0","34","41","24","  270","  270","17.0","21.0",,,,,,,,
